H01|010201|602474|2020-01-31|LBBPRK|0500|0|
D01|001|555|0194|30|20|20200107|20200207|1|6.75|1000000000|0||5000000|4438356||
D01|001|014|0194|10|20|20060717||1|0.25|281833811|0||0|0||
D01|001|110|0194|10|20|20070528||1|0.25|21687211|0||0|0||
D01|001|022|0194|10|20|20060205||1|0.25|101441845|0||0|0||
D01|001|011|0194|10|20|20101108||1|1.75|8318512116|0||0|0||
D01|001|013|0194|10|20|20110128||1|4.00|3787156301|0||0|0||
D01|001|002|0194|10|20|20120806||1|1.50|153432252|0||0|0||
D01|001|019|0194|10|20|20060717||1|2.50|591373105|0||0|0||
D01|001|008|0194|10|20|20130704||1|0.50|246678652|0||0|0||
D01|001|016|0194|10|20|20140812||1|0.25|29124061|0||0|0||
D01|001|484|0194|10|20|20170209||1|0.25|15687904|0||0|0||
D01|001|011|0194|10|20|20180907||1|4.75|8318512115|0||0|0||
D01|001|011|0194|20|20|20120302||1|2.75|1147401414|0||5737007|0||
D01|001|555|0194|30|20|20200107|20200207|1|6.75|1000000000|0||5000000|4438356||
D01|001|555|0194|30|20|20200101|20200210|1|6.75|2000000000|0||10000000|8506849||
D01|001|555|0194|30|20|20191112|20191212|1|7.00|1000000000|0||5000000|3452055||
D01|001|016|0194|20|20|20070802||1|4.75|6061758929|0||30308795|0||
D01|001|147|0194|20|20|20141217||1|0.25|987435605|0||4937178|0||
D01|001|147|0194|20|20|20170413||1|5.75|6042348207|0||30211741|0||
D01|001|600483|0117|30|20|20200113|20200213|1|8.75|500000000|0||2500000|2157534||00
D01|001|600483|0117|30|20|20200124|20200224|1|9.25|1000000000|0||5000000|1773973||00
D01|001|602674|0117|30|20|20200103|20200203|1|9.00|300000000|0||1500000|2071233||00
D01|001|602674|0117|30|20|20200111|20200211|1|9.00|700000000|0||3500000|3452055||00
D01|001|600017|0294|30|20|20200117|20200217|1|8.25|1000000000|0||5000000|3164384||00
D01|001|602052|0116|30|20|20200108|20200208|1|9.00|500000000|0||2500000|2835616||00
D01|001|600395|0194|30|20|20200108|20200208|1|8.75|500000000|0||2500000|2756849||00
D01|001|600395|0194|30|20|20200110|20200210|1|8.75|500000000|0||2500000|2517123||00
D01|001|600395|0194|30|20|20200117|20200217|1|8.75|500000000|0||2500000|1678082||00
D01|001|600437|0114|30|20|20200119|20200219|1|8.75|1000000000|0||5000000|2636986||00
D01|001|600017|0294|30|20|20200105|20200205|1|8.25|2000000000|0||10000000|11753425||00
D01|001|212|0194|30|20|20200125|20200225|1|8.00|2000000000|0||10000000|2630137||
D01|001|601044|7291|30|20|20200114|20200214|1|7.50|2000000000|0||10000000|6986301||00
D01|001|600437|0114|30|20|20200102|20200202|1|8.75|1000000000|0||5000000|6712329||00
D01|001|212|0194|10|20|20191023||1|8.00|6147600700|0||0|0||
D01|001|147|0194|30|20|20200101|20200201|1|7.75|2000000000|0||10000000|12739726||
D01|001|147|0194|30|20|20200102|20200202|1|7.75|2000000000|0||10000000|12315068||
D01|001|147|0194|30|20|20200104|20200204|1|7.75|2000000000|0||10000000|11465753||
D01|001|147|0194|30|20|20200106|20200206|1|7.75|1000000000|0||5000000|5308219||
D01|001|147|0194|30|20|20200106|20200206|1|7.75|2000000000|0||10000000|10616438||
D01|001|147|0194|30|20|20200107|20200207|1|7.75|2000000000|0||10000000|10191781||
D01|001|147|0194|30|20|20200107|20200207|1|7.75|1000000000|0||5000000|5095890||
D01|001|147|0194|30|20|20200107|20200207|1|7.75|2000000000|0||10000000|10191781||
D01|001|147|0194|30|20|20200109|20200209|1|7.75|2000000000|0||10000000|9342466||
D01|001|147|0194|30|20|20200109|20200209|1|7.75|1000000000|0||5000000|4671233||
D01|001|147|0194|30|20|20200110|20200210|1|7.75|2000000000|0||10000000|8917808||
D01|001|147|0194|30|20|20200111|20200211|1|7.75|1000000000|0||5000000|4246575||
D01|001|147|0194|30|20|20200112|20200212|1|7.75|2000000000|0||10000000|8068493||
D01|001|147|0194|30|20|20200113|20200213|1|7.75|1000000000|0||5000000|3821918||
D01|001|147|0194|30|20|20200115|20200215|1|7.75|1000000000|0||5000000|3397260||
D01|001|147|0194|30|20|20200116|20200216|1|7.75|1000000000|0||5000000|3184932||
D01|001|147|0194|30|20|20200118|20200218|1|7.75|1000000000|0||5000000|2760274||
D01|001|147|0194|30|20|20200123|20200223|1|7.75|1000000000|0||5000000|1698630||
D01|001|147|0194|30|20|20200123|20200223|1|7.75|2000000000|0||10000000|3397260||
D01|001|147|0194|30|20|20200125|20200225|1|7.75|2000000000|0||10000000|2547945||
D01|001|147|0194|30|20|20200126|20200226|1|7.75|1000000000|0||5000000|1061644||
D01|001|147|0194|30|20|20200127|20200227|1|7.75|1000000000|0||5000000|849315||
D01|001|147|0194|30|20|20200127|20200227|1|7.75|1000000000|0||5000000|849315||
D01|001|602049|0394|30|20|20200113|20200213|1|8.00|2026739726|0||10065753|7995905||00
D01|001|601261|0292|30|20|20200114|20200214|1|9.00|1000000000|0||5000000|4191781||00
D01|001|601261|0292|30|20|20200114|20200114|1|9.00|1000000000|0||5000000|4191781||00
D01|001|147|0194|10|20|20191113||1|5.00|3355803395|0||0|0||
D01|001|555|0194|30|20|20200113|20200213|1|6.75|1000000000|0||5000000|3328767||
D01|001|600395|0194|30|20|20200116|20200216|1|8.75|500000000|0||2500000|1797945||00
